ID,MONTHS_BALANCE,STATUS
5008897,-23,C
5008897,-24,X
5008898,0,C
5008898,-1,C
5008898,-2,C
5008898,-3,C
5008898,-4,C
5008898,-5,0
5008898,-6,X
5008898,-7,X
5008899,0,C
5008899,-1,X
5008899,-2,C
5008899,-3,C
5008899,-4,X
5008899,-5,X
5008899,-6,C
5008899,-7,X
5008899,-8,C
5008900,0,C
5008900,-1,C
5008900,-2,X
5008900,-3,0
5008900,-4,C
5008900,-5,X
5008900,-6,0
5008900,-7,C
5008900,-8,C
5008900,-9,X
5008900,-10,C
5008900,-11,X
5008900,-12,X
5008900,-13,X
5008900,-14,C
5008900,-15,C
5008901,0,0
5008901,-1,X
5008901,-2,C
5008901,-3,C
5008901,-4,0
5008901,-5,C
5008901,-6,C
5008901,-7,X
5008901,-8,X
5008901,-9,C
5008901,-10,X
5008901,-11,C
5008901,-12,C
5008901,-13,X
5008901,-14,C
5008901,-15,X
5008901,-16,C
5008901,-17,X
5008901,-18,C
5008901,-19,C
5008902,0,C
5008902,-1,C
5008902,-2,C
5008902,-3,C
5008902,-4,C
5008902,-5,X
5008902,-6,X
5008903,0,C
5008903,-1,0
5008903,-2,0
5008903,-3,X
5008903,-4,C
5008903,-5,C
5008903,-6,C
5008903,-7,X
5008903,-8,X
5008903,-9,X
5008903,-10,0
5008903,-11,C
5008903,-12,X
5008903,-13,C
5008903,-14,X
5008903,-15,X
5008903,-16,C
5008903,-17,C
5008903,-18,C
5008903,-19,C
5008903,-20,X
5008903,-21,0
5008903,-22,0
5008904,0,C
5008904,-1,0
5008904,-2,C
5008904,-3,C
5008904,-4,C
5008904,-5,C
5008904,-6,C
5008904,-7,C
5008904,-8,X
5008904,-9,C
5008904,-10,C
5008904,-11,C
5008904,-12,C
5008904,-13,C
5008904,-14,X
5008904,-15,X
5008904,-16,X
5008904,-17,X
5008904,-18,C
5008904,-19,C
5008904,-20,X
5008904,-21,C
5008905,0,X
5008905,-1,X
5008905,-2,X
5008905,-3,C
5008906,0,X
5008906,-1,X
5008906,-2,X
5008906,-3,X
5008906,-4,C
5008906,-5,X
5008906,-6,C
5008906,-7,X
5008906,-8,C
5008906,-9,C
5008906,-10,C
5008906,-11,C
5008906,-12,C
5008906,-13,X
5008906,-14,C
5008906,-15,C
5008906,-16,C
5008906,-17,C
5008906,-18,C
5008906,-19,0
5008906,-20,C
5008906,-21,C
5008906,-22,C
5008906,-23,C
5008906,-24,C
5008906,-25,C
5008906,-26,C
5008906,-27,C
5008906,-28,0
5008907,0,C
5008907,-1,0
5008907,-2,C
5008907,-3,C
5008907,-4,X
5008907,-5,0
5008907,-6,C
5008907,-7,C
5008907,-8,X
5008907,-9,C
5008907,-10,C
5008907,-11,C
5008907,-12,C
5008907,-13,X
5008907,-14,X
5008907,-15,X
5008907,-16,C
5008907,-17,0
5008907,-18,C
5008907,-19,0
5008907,-20,C
5008907,-21,C
5008907,-22,C
5008907,-23,C
5008907,-24,X
5008907,-25,X
5008907,-26,C
5008907,-27,X
5008907,-28,X
5008908,0,C
5008908,-1,X
5008908,-2,C
5008908,-3,0
5008908,-4,X
5008908,-5,C
5008908,-6,C
5008908,-7,C
5008908,-8,X
5008908,-9,X
5008908,-10,C
5008908,-11,C
5008908,-12,C
5008908,-13,C
5008908,-14,C
5008908,-15,C
5008908,-16,X
5008908,-17,X
5008908,-18,C
5008908,-19,X
5008908,-20,0
5008908,-21,X
5008908,-22,C
5008909,0,X
5008909,-1,X
5008909,-2,C
5008909,-3,C
5008909,-4,C
5008909,-5,X
5008909,-6,X
5008909,-7,X
5008909,-8,C
5008909,-9,C
5008909,-10,C
5008909,-11,C
5008909,-12,X
5008909,-13,X
5008909,-14,C
5008909,-15,0
5008910,0,X
5008910,-1,X
5008910,-2,X
5008910,-3,X
5008911,0,X
5008911,-1,C
5008911,-2,0
5008911,-3,X
5008911,-4,0
5008911,-5,0
5008911,-6,C
5008911,-7,C
5008911,-8,X
5008911,-9,C
5008911,-10,C
5008911,-11,X
5008911,-12,C
5008912,0,C
5008912,-1,C
5008912,-2,X
5008912,-3,C
5008912,-4,X
5008912,-5,X
5008912,-6,X
5008912,-7,0
5008912,-8,C
5008912,-9,0
5008912,-10,0
5008912,-11,X
5008912,-12,0
5008912,-13,0
5008912,-14,X
5008912,-15,C
5008912,-16,C
5008912,-17,C
5008912,-18,C
5008912,-19,X
5008912,-20,C
5008913,0,C
5008913,-1,C
5008913,-2,C
5008913,-3,0
5008914,0,C
5008914,-1,1
5008914,-2,C
5008914,-3,3
5008914,-4,C
5008914,-5,2
5008914,-6,0
5008914,-7,C
5008914,-8,C
5008914,-9,C
5008914,-10,C
5008914,-11,C
5008914,-12,C
5008914,-13,X
5008914,-14,3
5008914,-15,2
5008914,-16,1
5008914,-17,C
5008914,-18,C
5008914,-19,X
5008914,-20,X
5008914,-21,X
5008914,-22,C
5008914,-23,C
5008914,-24,X
5008915,0,C
5008915,-1,C
5008915,-2,X
5008915,-3,C
5008915,-4,X
5008916,0,X
5008916,-1,C
5008916,-2,X
5008916,-3,C
5008916,-4,0
5008916,-5,X
5008916,-6,C
5008916,-7,X
5008916,-8,X
5008916,-9,C
5008916,-10,C
5008916,-11,X
5008916,-12,X
5008916,-13,C
5008916,-14,X
5008916,-15,C
5008916,-16,0
5008916,-17,C
5008916,-18,C
5008916,-19,X
5008917,0,0
5008917,-1,C
5008917,-2,C
5008917,-3,X
5008917,-4,C
5008917,-5,C
5008917,-6,C
5008917,-7,C
5008917,-8,C
5008917,-9,C
5008917,-10,C
5008917,-11,C
5008917,-12,0
5008917,-13,C
5008917,-14,C
5008917,-15,C
5008917,-16,X
5008917,-17,C
5008917,-18,C
5008917,-19,C
5008917,-20,C
5008917,-21,C
5008917,-22,C
5008917,-23,X
5008917,-24,X
5008917,-25,C
5008917,-26,C
5008918,0,0
5008918,-1,X
5008918,-2,X
5008919,0,C
5008919,-1,C
5008919,-2,C
5008919,-3,C
5008919,-4,C
5008919,-5,X
5008919,-6,X
5008919,-7,C
5008919,-8,0
5008919,-9,C
5008919,-10,C
5008919,-11,C
5008919,-12,X
5008919,-13,C
5008919,-14,X
5008919,-15,X
5008919,-16,C
5008919,-17,X
5008919,-18,C
5008919,-19,C
5008919,-20,X
5008919,-21,C
5008919,-22,C
5008919,-23,X
5008919,-24,C
5008919,-25,X
5008919,-26,0
5008919,-27,C
5008920,0,C
5008920,-1,C
5008920,-2,X
5008920,-3,X
5008920,-4,C
5008920,-5,C
5008920,-6,X
5008920,-7,X
5008920,-8,C
5008920,-9,X
5008920,-10,C
5008920,-11,C
5008920,-12,X
5008920,-13,0
5008920,-14,X
5008920,-15,X
5008920,-16,X
5008921,0,X
5008921,-1,C
5008921,-2,C
5008921,-3,X
5008921,-4,X
5008921,-5,X
5008921,-6,X
5008921,-7,X
5008921,-8,X
5008921,-9,X
5008921,-10,C
5008921,-11,0
5008921,-12,X
5008922,0,C
5008922,-1,C
5008922,-2,X
5008922,-3,X
5008922,-4,C
5008922,-5,C
5008922,-6,C
5008922,-7,C
5008922,-8,X
5008922,-9,C
5008922,-10,X
5008922,-11,C
5008922,-12,0
5008922,-13,X
5008922,-14,C
5008922,-15,0
5008922,-16,X
5008922,-17,C
5008922,-18,C
5008922,-19,X
5008922,-20,C
5008922,-21,C
5008922,-22,C
5008922,-23,C
5008922,-24,C
5008922,-25,C
5008922,-26,C
5008922,-27,0
5008922,-28,X
5008922,-29,0
5008923,0,C
5008923,-1,C
5008923,-2,0
5008923,-3,C
5008923,-4,X
5008923,-5,C
5008923,-6,X
5008923,-7,X
5008923,-8,C
5008923,-9,X
5008923,-10,C
5008923,-11,C
5008923,-12,X
5008923,-13,C
5008923,-14,C
5008923,-15,X
5008923,-16,X
5008923,-17,X
5008923,-18,C
5008923,-19,C
5008923,-20,C
5008923,-21,C
5008923,-22,X
5008923,-23,X
5008923,-24,C
5008923,-25,C
5008924,0,C
5008924,-1,C
5008924,-2,X
5008924,-3,C
5008924,-4,X
5008924,-5,C
5008924,-6,X
5008924,-7,X
5008924,-8,C
5008924,-9,X
5008924,-10,0
5008924,-11,X
5008924,-12,C
5008924,-13,X
5008924,-14,C
5008924,-15,C
5008924,-16,X
5008924,-17,X
5008924,-18,C
5008924,-19,C
5008925,0,0
5008925,-1,C
5008925,-2,C
5008925,-3,C
5008925,-4,C
5008925,-5,X
5008925,-6,C
5008925,-7,C
5008925,-8,C
5008925,-9,C
5008925,-10,X
5008925,-11,C
5008925,-12,C
5008925,-13,X
5008925,-14,X
5008925,-15,C
5008925,-16,C
5008925,-17,C
5008925,-18,X
5008925,-19,C
5008925,-20,X
5008925,-21,C
5008925,-22,C
5008925,-23,C
5008925,-24,X
5008925,-25,X
5008926,0,C
5008926,-1,C
5008926,-2,C
5008926,-3,C
5008926,-4,X
5008926,-5,C
5008926,-6,0
5008926,-7,C
5008926,-8,C
5008926,-9,C
5008926,-10,C
5008926,-11,X
5008927,0,C
5008927,-1,C
5008927,-2,C
5008927,-3,C
5008927,-4,X
5008927,-5,C
5008927,-6,X
5008928,0,0
5008928,-1,1
5008928,-2,C
5008928,-3,X
5008928,-4,X
5008928,-5,C
5008928,-6,C
5008928,-7,0
5008928,-8,1
5008928,-9,2
5008928,-10,1
5008928,-11,C
5008928,-12,C
5008928,-13,C
5008928,-14,2
5008928,-15,X
5008928,-16,4
5008928,-17,C
5008928,-18,C
5008928,-19,C
5008928,-20,C
5008928,-21,C
5008929,0,X
5008929,-1,C
5008929,-2,C
5008929,-3,C
5008929,-4,C
5008929,-5,C
5008929,-6,3
5008929,-7,0
5008929,-8,C
5008929,-9,2
5008929,-10,C
5008929,-11,C
5008929,-12,1
5008929,-13,X
5008929,-14,C
5008929,-15,C
5008929,-16,C
5008929,-17,0
5008929,-18,C
5008929,-19,C
5008929,-20,X
5008929,-21,C
5008929,-22,0
5008929,-23,X
5008929,-24,C
5008929,-25,C
5008929,-26,X
5008929,-27,C
5008930,0,C
5008930,-1,C
5008930,-2,0
5008930,-3,0
5008930,-4,0
5008930,-5,C
5008930,-6,C
5008930,-7,C
5008930,-8,C
5008930,-9,C
5008931,0,X
5008931,-1,C
5008931,-2,X
5008931,-3,C
5008931,-4,X
5008931,-5,X
5008931,-6,C
5008931,-7,C
5008931,-8,C
5008931,-9,C
5008931,-10,C
5008931,-11,X
5008932,0,X
5008932,-1,X
5008932,-2,C
5008932,-3,C
5008932,-4,0
5008932,-5,C
5008932,-6,C
5008932,-7,C
5008932,-8,C
5008932,-9,0
5008932,-10,X
5008932,-11,C
5008933,0,C
5008933,-1,C
5008933,-2,C
5008933,-3,C
5008933,-4,C
5008933,-5,C
5008933,-6,X
5008933,-7,C
5008933,-8,C
5008933,-9,C
5008933,-10,C
5008933,-11,C
5008933,-12,X
5008934,0,C
5008934,-1,X
5008934,-2,X
5008934,-3,C
5008934,-4,C
5008934,-5,C
5008934,-6,C
5008934,-7,C
5008934,-8,0
5008934,-9,X
5008934,-10,C
5008934,-11,C
5008934,-12,C
5008934,-13,C
5008934,-14,C
5008934,-15,C
5008934,-16,C
5008934,-17,X
5008934,-18,C
5008935,0,C
5008935,-1,C
5008935,-2,0
5008935,-3,X
5008935,-4,C
5008935,-5,C
5008935,-6,X
5008935,-7,C
5008935,-8,C
5008935,-9,X
5008935,-10,X
5008935,-11,C
5008935,-12,C
5008936,0,C
5008936,-1,C
5008936,-2,X
5008936,-3,0
5008936,-4,C
5008936,-5,C
5008937,0,C
5008937,-1,X
5008937,-2,X
5008937,-3,C
5008938,0,C
5008938,-1,X
5008938,-2,X
5008938,-3,C
5008938,-4,C
5008938,-5,C
5008938,-6,C
5008938,-7,C
5008938,-8,X
5008938,-9,X
5008938,-10,X
5008938,-11,X
5008938,-12,X
5008938,-13,X
5008938,-14,C
5008938,-15,C
5008938,-16,C
5008938,-17,C
5008938,-18,X
5008938,-19,C
5008938,-20,C
5008938,-21,0
5008938,-22,C
5008938,-23,C
5008938,-24,X
5008939,0,C
5008939,-1,C
5008939,-2,X
5008939,-3,C
5008939,-4,C
5008939,-5,C
5008939,-6,X
5008939,-7,C
5008939,-8,C
5008939,-9,X
5008939,-10,X
5008939,-11,C
5008939,-12,C
5008939,-13,C
5008939,-14,C
5008939,-15,X
5008939,-16,X
5008939,-17,C
5008939,-18,X
5008939,-19,C
5008939,-20,C
5008939,-21,C
5008939,-22,X
5008939,-23,X
5008940,0,0
5008940,-1,X
5008940,-2,C
5008940,-3,C
5008940,-4,X
5008940,-5,C
5008940,-6,X
5008940,-7,X
5008940,-8,X
5008940,-9,C
5008940,-10,C
5008940,-11,X
5008940,-12,X
5008940,-13,X
5008940,-14,C
5008940,-15,X
5008940,-16,C
5008940,-17,0
5008940,-18,C
5008940,-19,C
5008940,-20,X
5008940,-21,X
5008940,-22,C
5008940,-23,C
5008940,-24,X
5008940,-25,C
5008941,0,0
5008941,-1,X
5008941,-2,X
5008941,-3,C
5008941,-4,C
5008941,-5,X
5008942,0,C
5008942,-1,C
5008942,-2,X
5008942,-3,C
5008942,-4,C
5008942,-5,C
5008942,-6,X
5008942,-7,X
5008942,-8,C
5008942,-9,C
5008942,-10,X
5008942,-11,C
5008942,-12,C
5008943,0,X
5008943,-1,C
5008943,-2,0
5008943,-3,C
5008943,-4,0
5008943,-5,C
5008943,-6,X
5008943,-7,C
5008943,-8,C
5008943,-9,C
5008943,-10,C
5008943,-11,C
5008943,-12,C
5008943,-13,X
5008943,-14,0
5008943,-15,C
5008943,-16,C
5008943,-17,X
5008943,-18,C
5008943,-19,C
5008943,-20,X
5008943,-21,X
5008944,0,X
5008944,-1,C
5008944,-2,X
5008944,-3,X
5008944,-4,X
5008944,-5,C
5008945,0,C
5008945,-1,X
5008945,-2,X
5008945,-3,X
5008945,-4,0
5008945,-5,C
5008945,-6,X
5008945,-7,X
5008945,-8,0
5008945,-9,C
5008945,-10,C
5008945,-11,X
5008945,-12,X
5008945,-13,C
5008945,-14,C
5008945,-15,0
5008946,0,C
5008946,-1,0
5008946,-2,C
5008946,-3,0
5008946,-4,1
5008946,-5,C
5008947,0,X
5008947,-1,C
5008947,-2,X
5008947,-3,0
5008947,-4,X
5008947,-5,X
5008947,-6,C
5008947,-7,C
5008947,-8,X
5008947,-9,X
5008948,0,X
5008948,-1,X
5008948,-2,0
5008948,-3,C
5008948,-4,0
5008948,-5,X
5008949,0,X
5008949,-1,C
5008949,-2,C
5008949,-3,C
5008950,0,C
5008950,-1,X
5008950,-2,X
5008950,-3,0
5008950,-4,X
5008950,-5,X
5008950,-6,X
5008950,-7,C
5008950,-8,C
5008950,-9,X
5008950,-10,C
5008950,-11,X
5008950,-12,C
5008950,-13,C
5008950,-14,X
5008950,-15,C
5008950,-16,X
5008950,-17,C
5008950,-18,C
5008950,-19,X
5008950,-20,C
5008950,-21,C
5008950,-22,C
5008950,-23,C
5008950,-24,C
5008950,-25,X
5008950,-26,C
5008950,-27,C
5008950,-28,X
5008950,-29,C
5008951,0,0
5008951,-1,X
5008951,-2,X
5008951,-3,C
5008951,-4,X
5008951,-5,C
5008951,-6,X
5008951,-7,X
5008951,-8,C
5008951,-9,C
5008951,-10,C
5008951,-11,C
5008951,-12,X
5008951,-13,C
5008951,-14,X
5008951,-15,C
5008951,-16,C
5008951,-17,X
5008951,-18,0
5008952,0,C
5008952,-1,X
5008952,-2,C
5008952,-3,X
5008952,-4,C
5008952,-5,0
5008952,-6,X
5008952,-7,X
5008952,-8,C
5008952,-9,X
5008952,-10,C
5008952,-11,C
5008952,-12,X
5008952,-13,0
5008952,-14,C
5008952,-15,C
5008952,-16,C
5008952,-17,C
5008952,-18,0
5008952,-19,X
5008952,-20,X
5008952,-21,C
5008953,0,C
5008953,-1,C
5008953,-2,C
5008953,-3,C
5008954,0,X
5008954,-1,C
5008954,-2,X
5008954,-3,X
5008954,-4,X
5008955,0,C
5008955,-1,C
5008955,-2,X
5008955,-3,0
5008955,-4,C
5008955,-5,X
5008955,-6,X
5008955,-7,C
5008955,-8,C
5008955,-9,X
5008955,-10,X
5008955,-11,X
5008955,-12,C
5008955,-13,C
5008955,-14,C
5008955,-15,0
5008955,-16,C
5008955,-17,0
5008955,-18,0
5008955,-19,X
5008955,-20,C
5008956,0,0
5008956,-1,X
5008956,-2,C
5008956,-3,4
5008956,-4,3
5008956,-5,C
5008956,-6,C
5008956,-7,X
5008956,-8,C
5008956,-9,C
5008956,-10,X
5008956,-11,2
5008956,-12,C
5008957,0,C
5008957,-1,C
5008957,-2,0
5008957,-3,C
5008957,-4,C
5008957,-5,C
5008957,-6,X
5008957,-7,X
5008957,-8,X
5008957,-9,C
5008957,-10,C
5008957,-11,X
5008957,-12,C
5008957,-13,X
5008957,-14,C
5008957,-15,X
5008957,-16,C
5008957,-17,X
5008957,-18,0
5008958,0,X
5008958,-1,X
5008958,-2,X
5008958,-3,X
5008958,-4,X
5008958,-5,X
5008958,-6,X
5008958,-7,C
5008958,-8,C
5008958,-9,X
5008959,0,0
5008959,-1,C
5008959,-2,C
5008959,-3,X
5008959,-4,C
5008959,-5,X
5008959,-6,C
5008959,-7,C
5008959,-8,0
5008959,-9,X
5008959,-10,X
5008959,-11,C
5008959,-12,C
5008959,-13,C
5008959,-14,X
5008959,-15,X
5008959,-16,X
5008959,-17,X
5008959,-18,C
5008959,-19,X
5008959,-20,C
5008959,-21,X
5008959,-22,C
5008959,-23,X
5008960,0,0
5008960,-1,C
5008960,-2,C
5008960,-3,X
5008960,-4,X
5008960,-5,X
5008960,-6,C
5008960,-7,X
5008960,-8,C
5008960,-9,C
5008960,-10,X
5008960,-11,0
5008960,-12,X
5008960,-13,C
5008960,-14,C
5008960,-15,C
5008960,-16,X
5008961,0,C
5008961,-1,C
5008961,-2,0
5008961,-3,X
5008961,-4,X
5008961,-5,C
5008961,-6,0
5008961,-7,X
5008961,-8,C
5008961,-9,0
5008961,-10,C
5008961,-11,C
5008961,-12,C
5008961,-13,X
5008961,-14,C
5008961,-15,X
5008961,-16,C
5008961,-17,X
5008961,-18,X
5008961,-19,X
5008961,-20,C
5008961,-21,X
5008961,-22,C
5008961,-23,X
5008961,-24,C
5008962,0,C
5008962,-1,C
5008962,-2,0
5008962,-3,C
5008962,-4,C
5008963,0,C
5008963,-1,C
5008963,-2,X
5008963,-3,0
5008963,-4,C
5008963,-5,X
5008963,-6,X
5008963,-7,C
5008963,-8,X
5008963,-9,X
5008963,-10,C
5008963,-11,X
5008963,-12,C
5008963,-13,C
5008963,-14,X
5008963,-15,X
5008963,-16,C
5008963,-17,C
5008963,-18,C
5008963,-19,0
5008964,0,C
5008964,-1,X
5008964,-2,0
5008964,-3,0
5008964,-4,X
5008964,-5,C
5008964,-6,0
5008964,-7,C
5008964,-8,0
5008964,-9,X
5008964,-10,C
5008965,0,1
5008965,-1,C
5008965,-2,0
5008965,-3,X
5008965,-4,C
5008965,-5,C
5008965,-6,C
5008965,-7,C
5008965,-8,C
5008965,-9,C
5008965,-10,C
5008965,-11,C
5008965,-12,0
5008965,-13,X
5008965,-14,0
5008965,-15,C
5008965,-16,X
5008966,0,C
5008966,-1,X
5008966,-2,X
5008966,-3,C
5008966,-4,X
5008966,-5,C
5008966,-6,C
5008966,-7,X
5008966,-8,C
5008966,-9,C
5008966,-10,C
5008966,-11,X
5008966,-12,C
5008966,-13,C
5008966,-14,X
5008966,-15,X
5008966,-16,C
5008966,-17,C
5008966,-18,C
5008966,-19,C
5008966,-20,C
5008966,-21,C
5008966,-22,X
5008967,0,C
5008967,-1,X
5008967,-2,X
5008967,-3,C
5008967,-4,X
5008967,-5,C
5008967,-6,X
5008967,-7,X
5008967,-8,X
5008967,-9,X
5008967,-10,C
5008967,-11,0
5008967,-12,X
5008967,-13,C
5008967,-14,X
5008967,-15,C
5008967,-16,C
5008967,-17,X
5008967,-18,C
5008967,-19,C
5008967,-20,C
5008967,-21,C
5008967,-22,X
5008967,-23,X
5008967,-24,X
5008967,-25,X
5008968,0,X
5008968,-1,C
5008968,-2,C
5008968,-3,X
5008968,-4,C
5008968,-5,C
5008968,-6,C
5008968,-7,X
5008968,-8,C
5008968,-9,C
5008968,-10,X
5008968,-11,C
5008968,-12,0
5008968,-13,C
5008968,-14,X
5008968,-15,X
5008968,-16,C
5008968,-17,C
5008968,-18,C
5008969,0,C
5008969,-1,0
5008969,-2,0
5008969,-3,X
5008970,0,X
5008970,-1,C
5008970,-2,C
5008970,-3,0
5008970,-4,C
5008970,-5,C
5008970,-6,C
5008970,-7,C
5008970,-8,C
5008970,-9,X
5008970,-10,C
5008970,-11,X
5008970,-12,C
5008970,-13,C
5008970,-14,X
5008970,-15,X
5008970,-16,X
5008970,-17,X
5008970,-18,C
5008970,-19,C
5008970,-20,X
5008970,-21,C
5008970,-22,X
5008970,-23,0
5008970,-24,C
5008971,0,X
5008971,-1,C
5008971,-2,C
5008971,-3,C
5008971,-4,C
5008971,-5,C
5008971,-6,C
5008971,-7,C
5008971,-8,X
5008971,-9,C
5008971,-10,X
5008971,-11,0
5008971,-12,C
5008971,-13,C
5008971,-14,C
5008971,-15,C
5008971,-16,C
5008971,-17,C
5008971,-18,C
5008971,-19,C
5008971,-20,X
5008971,-21,C
5008971,-22,X
5008971,-23,X
5008972,0,C
5008972,-1,X
5008972,-2,C
5008973,0,0
5008973,-1,C
5008973,-2,C
5008973,-3,X
5008973,-4,C
5008973,-5,C
5008973,-6,X
5008973,-7,C
5008973,-8,0
5008973,-9,0
5008973,-10,0
5008973,-11,C
5008973,-12,X
5008973,-13,C
5008973,-14,X
5008973,-15,C
5008973,-16,C
5008973,-17,C
5008973,-18,C
5008973,-19,0
5008973,-20,C
5008973,-21,C
5008973,-22,X
5008973,-23,C
5008973,-24,0
5008973,-25,X
5008973,-26,X
5008974,0,0
5008974,-1,C
5008974,-2,C
5008974,-3,X
5008974,-4,C
5008974,-5,C
5008974,-6,C
5008974,-7,C
5008974,-8,C
5008974,-9,C
5008974,-10,X
5008974,-11,C
5008974,-12,C
5008975,0,0
5008975,-1,X
5008975,-2,C
5008975,-3,C
5008975,-4,X
5008975,-5,C
5008975,-6,X
5008975,-7,X
5008975,-8,C
5008975,-9,C
5008975,-10,C
5008975,-11,X
5008975,-12,C
5008975,-13,C
5008975,-14,X
5008975,-15,C
5008975,-16,C
5008975,-17,X
5008975,-18,C
5008975,-19,X
5008975,-20,X
5008975,-21,C
5008975,-22,C
5008975,-23,C
5008975,-24,X
5008975,-25,C
5008975,-26,C
5008975,-27,C
5008976,0,C
5008976,-1,0
5008976,-2,C
5008976,-3,0
5008976,-4,C
5008976,-5,X
5008976,-6,C
5008976,-7,X
5008976,-8,X
5008976,-9,X
5008976,-10,X
5008976,-11,X
5008976,-12,X
5008976,-13,C
5008976,-14,X
5008976,-15,X
5008976,-16,X
5008976,-17,C
5008977,0,0
5008977,-1,C
5008977,-2,X
5008977,-3,C
5008977,-4,X
5008977,-5,C
5008977,-6,0
5008977,-7,C
5008977,-8,0
5008977,-9,C
5008977,-10,X
5008977,-11,X
5008978,0,C
5008978,-1,C
5008978,-2,C
5008978,-3,C
5008978,-4,C
5008978,-5,C
5008978,-6,X
5008978,-7,0
5008978,-8,X
5008978,-9,X
5008978,-10,C
5008978,-11,C
5008978,-12,0
5008978,-13,X
5008978,-14,C
5008978,-15,0
5008978,-16,X
5008978,-17,X
5008978,-18,X
5008979,0,C
5008979,-1,2
5008979,-2,C
5008979,-3,C
5008979,-4,C
5008980,0,C
5008980,-1,X
5008980,-2,C
5008980,-3,X
5008980,-4,X
5008980,-5,C
5008980,-6,C
5008981,0,C
5008981,-1,C
5008981,-2,C
5008981,-3,C
5008981,-4,C
5008981,-5,2
5008981,-6,C
5008981,-7,C
5008981,-8,C
5008981,-9,C
5008981,-10,C
5008981,-11,C
5008981,-12,C
5008981,-13,C
5008981,-14,X
5008981,-15,X
5008981,-16,X
5008981,-17,C
5008981,-18,C
5008981,-19,C
5008982,0,C
5008982,-1,X
5008982,-2,X
5008982,-3,X
5008982,-4,X
5008982,-5,X
5008982,-6,C
5008982,-7,X
5008982,-8,0
5008982,-9,C
5008982,-10,C
5008982,-11,C
5008983,0,C
5008983,-1,X
5008983,-2,X
5008983,-3,X
5008983,-4,C
5008983,-5,C
5008983,-6,X
5008983,-7,C
5008983,-8,X
5008983,-9,X
5008983,-10,C
5008983,-11,0
5008983,-12,X
5008983,-13,X
5008983,-14,C
5008984,0,C
5008984,-1,C
5008984,-2,C
5008984,-3,X
5008984,-4,X
5008984,-5,X
5008984,-6,C
5008984,-7,C
5008985,0,0
5008985,-1,C
5008985,-2,C
5008985,-3,C
5008985,-4,C
5008985,-5,1
5008985,-6,X
5008985,-7,C
5008985,-8,X
5008985,-9,C
5008985,-10,C
5008985,-11,3
5008985,-12,C
5008985,-13,X
5008985,-14,2
5008985,-15,X
5008985,-16,C
5008985,-17,2
5008985,-18,C
5008985,-19,C
5008985,-20,C
5008985,-21,C
5008985,-22,C
5008985,-23,X
5008985,-24,X
5008985,-25,3
5008985,-26,C
5008985,-27,C
5008985,-28,C
5008986,0,C
5008986,-1,C
5008986,-2,C
5008986,-3,C
5008986,-4,X
5008986,-5,C
5008986,-6,X
5008986,-7,X
5008987,0,C
5008987,-1,C
5008987,-2,C
5008987,-3,C
5008987,-4,X
5008987,-5,0
5008987,-6,X
5008987,-7,C
5008987,-8,C
5008987,-9,X
5008987,-10,X
5008987,-11,X
5008988,0,C
5008988,-1,0
5008988,-2,C
5008988,-3,C
5008988,-4,C
5008988,-5,C
5008988,-6,C
5008988,-7,C
5008988,-8,0
5008988,-9,X
5008988,-10,C
5008988,-11,X
5008988,-12,X
5008988,-13,C
5008988,-14,C
5008988,-15,0
5008988,-16,C
5008988,-17,0
5008988,-18,C
5008988,-19,C
5008988,-20,C
5008988,-21,X
5008988,-22,C
5008988,-23,X
5008988,-24,C
5008989,0,X
5008989,-1,X
5008989,-2,C
5008989,-3,C
5008989,-4,C
5008989,-5,X
5008989,-6,C
5008989,-7,C
5008989,-8,C
5008989,-9,0
5008989,-10,X
5008989,-11,0
5008989,-12,X
5008989,-13,X
5008989,-14,X
5008989,-15,C
5008989,-16,C
5008989,-17,C
5008989,-18,C
5008989,-19,X
5008989,-20,C
5008989,-21,X
5008990,0,C
5008990,-1,X
5008990,-2,X
5008990,-3,0
5008990,-4,X
5008990,-5,C
5008990,-6,X
5008990,-7,X
5008990,-8,C
5008990,-9,C
5008990,-10,C
5008991,0,C
5008991,-1,C
5008991,-2,X
5008991,-3,C
5008991,-4,C
5008991,-5,1
5008991,-6,C
5008991,-7,X
5008992,0,C
5008992,-1,X
5008992,-2,C
5008992,-3,C
5008992,-4,C
5008992,-5,0
5008992,-6,C
5008992,-7,0
5008992,-8,C
5008992,-9,C
5008992,-10,C
5008992,-11,C
5008992,-12,X
5008992,-13,C
5008992,-14,C
5008992,-15,X
5008992,-16,C
5008992,-17,C
5008992,-18,C
5008992,-19,C
5008992,-20,C
5008992,-21,C
5008992,-22,X
5008993,0,X
5008993,-1,1
5008993,-2,X
5008993,-3,X
5008993,-4,X
5008993,-5,0
5008993,-6,0
5008993,-7,C
5008993,-8,0
5008993,-9,C
5008993,-10,C
5008993,-11,C
5008993,-12,C
5008993,-13,C
5008993,-14,X
5008993,-15,C
5008993,-16,C
5008993,-17,C
5008993,-18,C
5008993,-19,X
5008993,-20,C
5008993,-21,C
5008993,-22,X
5008993,-23,C
5008993,-24,C
5008994,0,C
5008994,-1,C
5008994,-2,C
5008994,-3,C
5008994,-4,C
5008994,-5,X
5008994,-6,X
5008994,-7,X
5008994,-8,C
5008994,-9,0
5008994,-10,C
5008994,-11,C
5008994,-12,C
5008994,-13,C
5008994,-14,C
5008994,-15,C
5008994,-16,X
5008994,-17,C
5008994,-18,X
